timestamp,container_name,cpu_percent,mem_usage_mb,gpu_percent,gpu_mem_percent
2025-10-10T12:45:09Z,analylit_redis,2.17%,3.711MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit_db,0.03%,16.98MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-import-1,0.04%,20.94MiB / 4GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit_monitor,0.74%,9.387MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit_ollama,0.10%,22.52MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-synthesis-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-extraction-6,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-analysis-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-screening-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-rq-dashboard-1,0.01%,19.43MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-synthesis-1,6.01%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-analysis-6,10.24%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-extraction-4,13.40%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-screening-1,12.32%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-analysis-1,0.05%,22.07MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-extraction-2,0.05%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-extraction-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-analysis-4,1.85%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-extraction-1,0.06%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-analysis-2,0.04%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-extraction-5,0.05%,22.07MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:09Z,analylit-worker-analysis-5,0.05%,22.09MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-rq-dashboard-1,0.23%,19.69MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-extraction-6,0.03%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-analysis-3,0.03%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit_redis,0.39%,3.867MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-analysis-6,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-extraction-4,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-screening-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-screening-1,0.05%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-synthesis-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-analysis-1,0.04%,22.07MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-extraction-2,0.04%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-analysis-4,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-analysis-2,0.04%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-extraction-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-extraction-1,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-analysis-5,0.03%,22.09MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit_db,1.83%,18.36MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-extraction-5,0.04%,22.06MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-import-1,0.04%,20.94MiB / 4GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit_monitor,0.78%,10.91MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit-worker-synthesis-1,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit_ollama,0.00%,25.94MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:18Z,analylit_web,290.34%,251.8MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit_web,42.78%,2.035GiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-rq-dashboard-1,0.64%,19.68MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-extraction-6,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-analysis-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit_redis,0.38%,3.867MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-analysis-6,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-extraction-4,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-screening-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-screening-1,0.04%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-synthesis-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-analysis-1,0.04%,22.07MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-extraction-2,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-analysis-4,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-analysis-2,0.04%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-extraction-3,0.03%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-extraction-1,0.04%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-analysis-5,0.04%,22.09MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit_db,4.77%,19.11MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-extraction-5,0.04%,22.06MiB / 13.65GiB,N/A,N/A
2025-10-10T12:45:26Z,analylit-worker-import-1,0.03%,20.94MiB / 4GiB,N/A,N/A
