timestamp,container_name,cpu_percent,mem_usage_mb,gpu_percent,gpu_mem_percent
2025-10-10T16:17:15Z,analylit-worker-import-1,0.04%,20.89MiB / 4GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit_monitor,0.93%,9.93MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-rq-dashboard-1,0.01%,19.91MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit_redis,2.38%,3.789MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit_db,3.98%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-extraction-1,0.04%,22MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-screening-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-synthesis-2,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit_ollama,0.00%,22.9MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-analysis-2,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-screening-1,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-extraction-6,0.04%,21.99MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-synthesis-1,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-analysis-6,0.05%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-extraction-5,0.06%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-analysis-5,0.09%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-extraction-4,0.08%,22MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-analysis-4,0.07%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit_web,457.86%,305.1MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-extraction-3,0.05%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-analysis-1,7.50%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-extraction-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:15Z,analylit-worker-analysis-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit_web,585.69%,3.688GiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-analysis-2,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-analysis-6,0.03%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-extraction-1,0.04%,22MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-import-1,0.04%,20.89MiB / 4GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-synthesis-2,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-extraction-6,0.04%,21.99MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-analysis-5,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-extraction-5,0.03%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-extraction-4,0.03%,22MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-screening-2,0.03%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-screening-1,0.03%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-analysis-4,0.05%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-extraction-3,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-extraction-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-analysis-1,0.03%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-synthesis-1,0.03%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-worker-analysis-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit_monitor,0.00%,10.02MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit_ollama,0.00%,26.08MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit-rq-dashboard-1,0.01%,19.91MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit_redis,0.39%,3.957MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:22Z,analylit_db,0.00%,20.07MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-analysis-2,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-analysis-6,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-extraction-1,0.03%,22MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-import-1,0.04%,20.89MiB / 4GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-synthesis-2,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-extraction-6,0.04%,21.99MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-analysis-5,0.05%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-extraction-5,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-10T16:17:30Z,analylit-worker-extraction-4,0.04%,22MiB / 13.65GiB,N/A,N/A
