timestamp,container_name,cpu_percent,mem_usage_mb,gpu_percent,gpu_mem_percent
2025-10-11T09:51:22Z,analylit_redis,2.43%,3.695MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-import-1,0.04%,20.88MiB / 4GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit_monitor,0.43%,9.605MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit_db,0.02%,16.97MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-screening-1,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-synthesis-2,0.05%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-analysis-5,0.26%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit_ollama,66.14%,190.5MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-extraction-3,9.61%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-rq-dashboard-1,0.01%,19.41MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-screening-2,20.96%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-synthesis-1,22.40%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-analysis-6,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-extraction-5,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-analysis-4,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-extraction-1,0.03%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-analysis-2,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-extraction-6,0.05%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-analysis-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-extraction-4,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-analysis-1,15.94%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:22Z,analylit-worker-extraction-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-rq-dashboard-1,0.01%,19.41MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-analysis-5,0.03%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-extraction-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-analysis-6,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit_redis,0.40%,3.836MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-synthesis-2,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-analysis-4,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-extraction-5,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-screening-1,0.03%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-import-1,0.04%,20.88MiB / 4GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-screening-2,0.03%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T09:51:31Z,analylit-worker-extraction-1,0.03%,22.04MiB / 13.65GiB,N/A,N/A
