timestamp,container_name,cpu_percent,mem_usage_mb,gpu_percent,gpu_mem_percent
2025-10-10T17:33:35Z,analylit_monitor,0.58%,9.527MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-import-1,0.04%,20.88MiB / 4GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit_redis,2.00%,3.664MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit_db,0.02%,16.93MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-synthesis-2,0.05%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-extraction-6,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit_ollama,19.31%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-rq-dashboard-1,7.23%,19.4MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-analysis-5,8.09%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-screening-2,8.41%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-synthesis-1,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-extraction-5,0.05%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-analysis-6,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-screening-1,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-extraction-2,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-analysis-3,7.30%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-extraction-3,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-analysis-2,0.05%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-extraction-1,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-analysis-4,1.06%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-10T17:33:35Z,analylit-worker-extraction-4,0.04%,22.05MiB / 13.65GiB,N/A,N/A
