timestamp,container_name,cpu_percent,mem_usage_mb,gpu_percent,gpu_mem_percent
2025-10-11T10:41:47Z,analylit-worker-import-1,10.96%,21.55MiB / 4GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit_monitor,0.89%,9.594MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-rq-dashboard-1,0.42%,27.17MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit_redis,4.06%,6.168MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit_db,0.00%,27.97MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit_ollama,83.03%,61.19MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-synthesis-1,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-extraction-4,0.05%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-analysis-5,0.05%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-screening-2,0.08%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-synthesis-2,8.75%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-extraction-2,15.49%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-analysis-6,20.77%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-screening-1,22.96%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-extraction-1,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-analysis-2,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-extraction-3,16.84%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:41:47Z,analylit-worker-analysis-3,19.11%,22.02MiB / 13.65GiB,N/A,N/A
