timestamp,container_name,cpu_percent,mem_usage_mb,gpu_percent,gpu_mem_percent
2025-10-11T10:36:57Z,analylit-worker-import-1,0.07%,21.39MiB / 4GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit_redis,2.69%,5.137MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit_monitor,0.55%,9.465MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit_db,0.05%,22.16MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-screening-1,0.94%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit_ollama,53.84%,179.5MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-extraction-3,6.79%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-synthesis-1,8.63%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-analysis-2,6.22%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-rq-dashboard-1,33.96%,26.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-screening-2,0.06%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-synthesis-2,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-analysis-3,0.07%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-extraction-1,0.07%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-extraction-2,27.21%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-analysis-1,0.08%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-analysis-4,9.67%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-extraction-6,11.93%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-extraction-4,0.06%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-analysis-5,0.08%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-extraction-5,19.34%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T10:36:57Z,analylit-worker-analysis-6,20.95%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-rq-dashboard-1,0.01%,26.28MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-synthesis-1,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-extraction-3,0.03%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-import-1,0.03%,21.39MiB / 4GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-synthesis-2,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-analysis-2,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit_redis,0.34%,5.363MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-analysis-3,0.03%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-extraction-1,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-extraction-2,0.05%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-extraction-6,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit_monitor,0.30%,10.95MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-extraction-4,0.03%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-screening-1,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-analysis-1,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit_db,0.01%,24.54MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-analysis-4,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-analysis-5,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-analysis-6,0.03%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-screening-2,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit-worker-extraction-5,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T10:37:06Z,analylit_ollama,0.00%,18.88MiB / 13.65GiB,N/A,N/A
