timestamp,container_name,cpu_percent,mem_usage_mb,gpu_percent,gpu_mem_percent
2025-10-11T10:28:10Z,analylit-worker-import-1,2.94%,21.04MiB / 4GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit_monitor,1.02%,9.762MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-rq-dashboard-1,0.39%,25.8MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit_redis,2.25%,9.793MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit_db,0.00%,29.08MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-extraction-6,17.49%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-screening-2,18.60%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-synthesis-2,21.31%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit_ollama,81.02%,60.91MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-analysis-4,0.05%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-screening-1,3.75%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-extraction-1,3.52%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-synthesis-1,11.31%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-analysis-6,14.22%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-extraction-3,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-analysis-1,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-extraction-5,3.25%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-analysis-3,9.46%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-extraction-2,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit_web,499.89%,402.2MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-analysis-5,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-extraction-4,2.17%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:10Z,analylit-worker-analysis-2,19.86%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit_web,585.05%,3.192GiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-analysis-4,0.05%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-screening-2,0.06%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-analysis-6,0.05%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-extraction-6,0.05%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-extraction-1,0.05%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-synthesis-2,0.05%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-extraction-3,0.05%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-extraction-5,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-extraction-2,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-analysis-1,0.05%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-import-1,0.04%,21.04MiB / 4GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-screening-1,0.04%,22.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-extraction-4,0.05%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-analysis-3,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-synthesis-1,0.04%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-analysis-5,0.05%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-worker-analysis-2,0.04%,22.05MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit_monitor,0.67%,11.11MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit_ollama,0.00%,19.18MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit-rq-dashboard-1,0.01%,25.8MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit_redis,0.44%,10.01MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:18Z,analylit_db,1.48%,29.08MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit_web,569.63%,4.495GiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-analysis-4,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-screening-2,0.05%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-analysis-6,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-extraction-6,0.04%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-extraction-1,0.06%,22.03MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-synthesis-2,0.04%,22.04MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-extraction-3,0.04%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-extraction-5,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-extraction-2,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-analysis-1,0.03%,22.02MiB / 13.65GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-import-1,0.03%,21.04MiB / 4GiB,N/A,N/A
2025-10-11T10:28:25Z,analylit-worker-screening-1,0.05%,22.01MiB / 13.65GiB,N/A,N/A
